bookId,userId,rating,comment
44736449-37f9-4ee8-b427-b3fb68742616,51c3ccb1-29b7-4020-b1fe-a75041df9ec1,5,
44736449-37f9-4ee8-b427-b3fb68742616,49643e4c-a8aa-4f0f-8fdb-315740f3e6c4,5,
44736449-37f9-4ee8-b427-b3fb68742616,a10c6d0e-1892-4c91-ba35-8e6f09ee1225,5,
44736449-37f9-4ee8-b427-b3fb68742616,f078f454-533a-4bf5-80b9-cecc176cdfcd,5,
44736449-37f9-4ee8-b427-b3fb68742616,42298d76-4067-4fd7-aa43-aa0f8a4256f9,5,
44736449-37f9-4ee8-b427-b3fb68742616,dc0a4b5b-c4a5-4891-bc98-b74309e00f71,5,sản phẩm tốt
44736449-37f9-4ee8-b427-b3fb68742616,680d9259-2065-4c70-ad4b-d22468bfeefc,5,
44736449-37f9-4ee8-b427-b3fb68742616,260f9d0b-a618-45b2-a68b-1112f3a07453,5,
44736449-37f9-4ee8-b427-b3fb68742616,7108c827-d426-4268-a7c9-d98864165b64,5,
44736449-37f9-4ee8-b427-b3fb68742616,c9835077-55a1-4682-b639-1747d01e2e68,5,
44736449-37f9-4ee8-b427-b3fb68742616,2e2cff06-f83d-4cdc-94c6-9d3d522c5ecd,5,
44736449-37f9-4ee8-b427-b3fb68742616,f859cecb-0f07-4cc9-a18d-63dcd7728818,5,
44736449-37f9-4ee8-b427-b3fb68742616,76985373-2e45-4eef-8026-cf3492b8487e,5,
44736449-37f9-4ee8-b427-b3fb68742616,214fec6f-df6b-40af-aec8-a089cf04a895,5,
44736449-37f9-4ee8-b427-b3fb68742616,f5658625-c243-49d6-b920-01a373af0447,5,Ok
44736449-37f9-4ee8-b427-b3fb68742616,906af7d2-a8e5-4f66-9c45-e182011e3e19,5,
44736449-37f9-4ee8-b427-b3fb68742616,00b1f727-8c4e-4fe6-aa4f-ddcc80b725f0,5,
44736449-37f9-4ee8-b427-b3fb68742616,f43aa180-128f-4cd9-974a-a793379cc2f6,5,
44736449-37f9-4ee8-b427-b3fb68742616,300c6230-5ad0-4463-b073-0949c382730b,5,
44736449-37f9-4ee8-b427-b3fb68742616,a86d5c5d-1c38-44e2-8773-ee00f0c234a7,5,
44736449-37f9-4ee8-b427-b3fb68742616,9860244c-3452-40f7-b820-0454127736fc,5,
44736449-37f9-4ee8-b427-b3fb68742616,657fcb8e-5c21-4ffc-a28c-e001a595d7f3,5,
44736449-37f9-4ee8-b427-b3fb68742616,dd3089f6-06f0-4f11-981b-755d06dfe0bc,5,
44736449-37f9-4ee8-b427-b3fb68742616,97f01851-0fb8-4578-a202-eeeebb41d7b3,5,
44736449-37f9-4ee8-b427-b3fb68742616,f7598704-494f-46fa-849d-30733616da68,5,
44736449-37f9-4ee8-b427-b3fb68742616,75e85ee7-c918-4a67-8627-ed92a00103f6,4,"Sách còn mới và còn nguyên seal. Về nội dung thì mình đã xem qua ở nhà sách rồi mới quyết định mua. Sách kể về các quá trình tạo ra mật mã ở từng thời kì, các chủ nhân của thuật toán. Nếu ai đang quan...Xem thêm"
44736449-37f9-4ee8-b427-b3fb68742616,40817a12-f0ae-45ad-b8f6-523867cac468,5,Sách rất hay
44736449-37f9-4ee8-b427-b3fb68742616,947b2127-81d6-4ef7-a991-d561c017505e,5,
44736449-37f9-4ee8-b427-b3fb68742616,3c24d856-6f89-4db5-a6e3-e452a6b7b778,5,hay
44736449-37f9-4ee8-b427-b3fb68742616,ae51dca5-6c07-4b46-8e0d-b0f157bd96a5,5,"Sách hay, kiến thức bổ ích"
44736449-37f9-4ee8-b427-b3fb68742616,b42961e7-930e-4a90-8a2d-6485f2e3accd,5,
